FILIAL_CRU;UNIDADE_EMP;BOLETIM_CRB;TANQUE_CRU;AMOSTRA_CRU;DATA_CRB;PROCEDENCIA_CRB;NF_CRB;VOLUME_CRB;CALCIO_CRU;CRIOSCOPIA_CRU;REDUTASE_CRU;GORDURA_CRU;FORNECDEST_CRU;TEMPERATURA_CRU;SIF_EMP;TIPOLEITE_CRB;SIF_CRB;DESTINO_CRU;PESO_CRB;PH_CRU;DENSIDADE_CRU;EST_CRU;ESD_CRU;ACIDEZ_CRU;PROVALCOOL_CRU;FORMOL_CRU;UREIA_CRU;PROT_CRU;ALCOOL_CRU;LACT_CRU;CGMP_CRU;ANALISTAS
1;PATROCINIO PAULISTA;101911;1;1;27/01/2023;MONTE CASTELO;19852;8675;1.26;0.536;05:30;3.98;219;5.1;2379;INTEGRAL;2133;SILO;81300;6.76;1030.8;12.74;8.76;15;P;;33;;;;30;JOSE RENATO
1;PATROCINIO PAULISTA;101911;2;2;27/01/2023;MONTE CASTELO;19852;8675;1.25;0.534;06:30;3.97;219;5.3;2379;INTEGRAL;2133;SILO;81300;6.73;1030.6;12.67;8.7;15;P;;33;;;;30;JOSE RENATO
1;PATROCINIO PAULISTA;101911;3;3;27/01/2023;MONTE CASTELO;19852;8675;1.29;0.535;04:00;3.69;219;4.7;2379;SEMIDESNATADO;2133;SILO;81300;6.73;1030.6;12.34;8.65;15;P;;33;;;;30;JOSE RENATO
1;PATROCINIO PAULISTA;101911;4;4;27/01/2023;MONTE CASTELO;19852;8675;1.21;0.536;04:00;3.96;219;4.8;2379;INTEGRAL;2133;SILO;81300;6.74;1030.6;12.66;8.7;15;P;;32;;;;30;JOSE RENATO
1;PATROCINIO PAULISTA;101911;5;5;27/01/2023;MONTE CASTELO;19852;8675;1.27;0.536;03:00;3.96;219;5.3;2379;INTEGRAL;2133;SILO;81300;6.77;1030.8;12.71;8.75;15;P;;32;;;;30;JOSE RENATO
1;PATROCINIO PAULISTA;101911;6;6;27/01/2023;MONTE CASTELO;19852;8675;1.27;0.541;03:40;3.91;219;4.6;2379;INTEGRAL;2133;SILO;81300;6.75;1031;12.7;8.79;15;P;;32;;;;30;JOSE RENATO
1;PATROCINIO PAULISTA;101912;1;1;27/01/2023;LATICINIOS MIMOLAC;17069;12112;1.30;0.546;03:20;3.55;219;4.3;2379;SEMIDESNATADO;1132;SILO;59470;6.73;1030.8;12.22;8.67;15;P;N;36;;N;;30;JOSE RENATO
1;PATROCINIO PAULISTA;101912;2;2;27/01/2023;LATICINIOS MIMOLAC;17069;12112;1.31;0.549;03:20;3.68;219;4.9;2379;SEMIDESNATADO;1132;SILO;59470;6.72;1031;12.43;8.75;15;P;N;37;;N;;30;JOSE RENATO
1;PATROCINIO PAULISTA;101912;3;3;27/01/2023;LATICINIOS MIMOLAC;17069;12112;1.26;0.547;03:20;3.56;219;5.6;2379;SEMIDESNATADO;1132;SILO;59470;6.74;1031;12.27;8.71;15;P;N;36;;N;;30;JOSE RENATO
1;PATROCINIO PAULISTA;101913;1;1;27/01/2023;SOCORRO_FAZENDA 7;5042;9301;1.26;0.536;04:20;2.98;226;5.1;2379;DESNATADO;0;SILO;48450;6.74;1030;11.34;8.36;15;P;;37;;;;30;JOSE RENATO
1;PATROCINIO PAULISTA;101913;2;2;27/01/2023;SOCORRO_FAZENDA 7;5042;9301;1.24;0.533;04:20;3.46;226;5;2379;SEMIDESNATADO;0;SILO;48450;6.7;1030.2;11.96;8.5;15;P;;36;;;;30;JOSE RENATO
1;PATROCINIO PAULISTA;101913;3;3;27/01/2023;SOCORRO_FAZENDA 7;5042;9301;1.22;0.53;04:20;3.21;226;5;2379;DESNATADO;0;SILO;48450;6.69;1030.8;11.81;8.6;15;P;;35;;;;30;JOSE RENATO
1;PATROCINIO PAULISTA;101914;1;1;28/01/2023;VERDE CAMPO;598282;9993;1.28;0.539;06:00;0.26;224;5.1;2379;DESNATADO;4128;SILO;49060;6.74;1034.2;9.12;8.86;15;P;N;39;;N;;30;JOSE RENATO
1;PATROCINIO PAULISTA;101914;2;2;28/01/2023;VERDE CAMPO;598282;9993;1.26;0.537;07:00;0.25;224;4.7;2379;DESNATADO;4128;SILO;49060;6.78;1034;9.06;8.81;15;P;N;39;;N;;30;JOSE RENATO
1;PATROCINIO PAULISTA;101914;3;3;28/01/2023;VERDE CAMPO;598282;9993;1.22;0.533;07:00;0.24;224;4.9;2379;DESNATADO;4128;SILO;49060;6.74;1034;9.05;8.81;15;P;N;39;;N;;30;JOSE RENATO
1;PATROCINIO PAULISTA;101915;1;1;28/01/2023;GUARDA MOR;6215;12004;1.24;0.532;02:30;3.78;219;5;2379;INTEGRAL;1588;SILO;40050;6.77;1030.2;12.35;8.57;15;P;;37;;;;30;JOSE RENATO
1;PATROCINIO PAULISTA;101915;3;2;28/01/2023;GUARDA MOR;6215;12004;1.28;0.533;02:30;3.79;219;5.1;2379;INTEGRAL;1588;SILO;40050;6.79;1030.8;12.51;8.72;15;P;;40;;;;30;JOSE RENATO
1;PATROCINIO PAULISTA;101916;1;1;28/01/2023;FAZENDA 2;26079;2057;1.25;0.53;04:00;3.99;223;6;2379;INTEGRAL;2379;SILO;14130;6.76;1030.2;12.6;8.61;15;P;;35;;;;30;JOSE RENATO
1;PATROCINIO PAULISTA;101916;2;2;28/01/2023;FAZENDA 2;26079;2057;1.30;0.532;05:00;3.96;223;5.6;2379;INTEGRAL;2379;SILO;14130;6.79;1030.8;12.71;8.75;15;P;;38;;;;30;JOSE RENATO
1;PATROCINIO PAULISTA;101916;3;3;28/01/2023;FAZENDA 2;26079;2057;1.27;0.533;04:00;3.9;223;6.1;2379;INTEGRAL;2379;SILO;14130;6.8;1030.6;12.59;8.69;15;P;;39;;;;30;JOSE RENATO
1;PATROCINIO PAULISTA;101917;1;1;28/01/2023;FAZENDA 3;26080;2407;1.31;0.532;03:00;3.99;218;5.9;2379;INTEGRAL;2379;SILO;15010;6.78;1031;12.8;8.81;15;P;;33;;;;30;JOSE RENATO
1;PATROCINIO PAULISTA;101917;2;2;28/01/2023;FAZENDA 3;26080;2407;1.29;0.531;03:00;3.88;218;6.1;2379;INTEGRAL;2379;SILO;15010;6.76;1030.2;12.47;8.59;15;P;;36;;;;30;JOSE RENATO
1;PATROCINIO PAULISTA;101917;3;3;28/01/2023;FAZENDA 3;26080;2407;1.21;0.53;03:00;3.93;218;6;2379;INTEGRAL;2379;SILO;15010;6.76;1030.2;12.53;8.6;15;P;;31;;;;30;JOSE RENATO
1;PATROCINIO PAULISTA;101918;1;1;28/01/2023;RIVERSUL;5778;8086;1.25;0.537;04:00;3.05;218;3.8;2379;DESNATADO;4594;SILO;34240;6.7;1030.6;11.57;8.52;14;P;;38;;;;30;JORGE
1;PATROCINIO PAULISTA;101918;3;2;28/01/2023;RIVERSUL;5778;8086;1.29;0.539;04:00;3.47;218;3.2;2379;SEMIDESNATADO;4594;SILO;34240;6.72;1031;12.17;8.7;15;P;;39;;;;30;JORGE
1;PATROCINIO PAULISTA;101919;1;1;28/01/2023;LACTOUNA;13953;12382;1.20;0.538;04:00;3.59;218;4.7;2379;SEMIDESNATADO;3908;SILO;61080;6.69;1032;12.57;8.98;16;P;N;40;;N;;30;JORGE
1;PATROCINIO PAULISTA;101919;2;2;28/01/2023;LACTOUNA;13953;12382;1.25;0.534;04:00;3.58;218;4.5;2379;SEMIDESNATADO;3908;SILO;61080;6.67;1032;12.56;8.98;16;P;N;40;;N;;30;JORGE
1;PATROCINIO PAULISTA;101919;3;3;28/01/2023;LACTOUNA;13953;12382;1.26;0.535;04:00;3.6;218;4.5;2379;SEMIDESNATADO;3908;SILO;61080;6.64;1031.6;12.48;8.88;16;P;N;36;;N;;30;JORGE
1;PATROCINIO PAULISTA;101920;1;1;28/01/2023;COFRUL;35157;11649;1.22;0.534;08:00;3.07;225;7.1;2379;DESNATADO;0;SILO;57550;6.7;1032;11.94;8.87;15;P;N;36;;N;;30;JORGE
1;PATROCINIO PAULISTA;101920;2;2;28/01/2023;COFRUL;35157;11649;1.27;0.534;09:00;3.39;225;7;2379;DESNATADO;0;SILO;57550;6.72;1032;12.33;8.94;15;P;N;34;;N;;30;JORGE
1;PATROCINIO PAULISTA;101920;3;3;28/01/2023;COFRUL;35157;11649;1.22;0.536;09:00;3.4;225;7;2379;DESNATADO;0;SILO;57550;6.68;1031.6;12.24;8.84;15;P;N;35;;N;;30;JORGE
1;PATROCINIO PAULISTA;101921;1;1;28/01/2023;SANTO ANTONIO DA PLATINA;7178;11498;1.20;0.538;03:30;3.25;218;6.8;2379;DESNATADO;871;SILO;54740;6.72;1032;12.16;8.91;15;P;;37;;;;30;JORGE
1;PATROCINIO PAULISTA;101921;2;2;28/01/2023;SANTO ANTONIO DA PLATINA;7178;11498;1.23;0.539;05:00;3.83;218;6.1;2379;INTEGRAL;871;SILO;54740;6.72;1032;12.86;9.03;15;P;;35;;;;30;JORGE
1;PATROCINIO PAULISTA;101921;3;3;28/01/2023;SANTO ANTONIO DA PLATINA;7178;11498;1.31;0.538;05:00;3.11;218;6.6;2379;DESNATADO;871;SILO;54740;6.68;1031.2;11.79;8.68;15;P;;34;;;;30;JORGE
1;PATROCINIO PAULISTA;101922;1;1;28/01/2023;MONTE CASTELO;19851;12375;1.26;0.538;04:00;3.8;223;7;2379;INTEGRAL;2133;SILO;61190;6.78;1032;12.82;9.02;15;P;;29;;;;30;IRACEMA
1;PATROCINIO PAULISTA;101922;2;2;28/01/2023;MONTE CASTELO;19851;12375;1.22;0.534;03:00;3.78;223;6.5;2379;INTEGRAL;2133;SILO;61190;6.79;1032.4;12.9;9.12;15;P;;33;;;;30;IRACEMA
1;PATROCINIO PAULISTA;101922;3;3;28/01/2023;MONTE CASTELO;19851;12375;1.28;0.537;03:00;3.64;223;7;2379;SEMIDESNATADO;2133;SILO;61190;6.76;1032.2;12.68;9.04;15;P;;31;;;;30;IRACEMA
1;PATROCINIO PAULISTA;101924;1;1;28/01/2023;LATICINIOS ALHAMBRA;1342359;11386;1.25;0.539;05:00;0.24;224;6.7;2379;DESNATADO;171;SILO;54970;6.71;1034.2;9.1;8.86;15;P;N;38;;N;;30;JORGE
1;PATROCINIO PAULISTA;101924;2;2;28/01/2023;LATICINIOS ALHAMBRA;1342359;11386;1.23;0.537;04:30;0.23;224;6.2;2379;DESNATADO;171;SILO;54970;6.7;1033.2;8.84;8.61;15;P;N;36;;N;;30;JORGE
1;PATROCINIO PAULISTA;101924;3;3;28/01/2023;LATICINIOS ALHAMBRA;1342359;11386;1.23;0.538;00:00;0.23;224;6;2379;DESNATADO;171;SILO;54970;6.7;1034.6;9.19;8.96;15;P;N;36;;N;;30;JORGE
1;PATROCINIO PAULISTA;101926;1;1;28/01/2023;MONTE CASTELO;19856;9873;1.21;0.535;04:00;3.08;226;6.8;2379;DESNATADO;2133;SILO;47650;6.77;1031.6;11.86;8.78;15;P;;32;;;;30;JORGE
1;PATROCINIO PAULISTA;101926;2;2;28/01/2023;MONTE CASTELO;19856;9873;1.27;0.539;03:00;3.19;226;5.9;2379;DESNATADO;2133;SILO;47650;6.8;1031;11.84;8.65;15;P;;32;;;;30;JORGE
1;PATROCINIO PAULISTA;101926;3;3;28/01/2023;MONTE CASTELO;19856;9873;1.20;0.536;03:30;3.12;226;7;2379;DESNATADO;2133;SILO;47650;6.8;1030.6;11.65;8.53;14;P;;32;;;;30;JORGE
1;PATROCINIO PAULISTA;101927;1;1;28/01/2023;PARANAIBA;6824;11728;1.23;0.536;02:00;3.83;226;5.8;2379;INTEGRAL;4566;SILO;57360;6.7;1030.6;12.51;8.68;15;P;;36;;;;30;JORGE
1;PATROCINIO PAULISTA;101927;2;2;28/01/2023;PARANAIBA;6824;11728;1.22;0.537;01:50;3.8;226;6;2379;INTEGRAL;4566;SILO;57360;6.71;1031.6;12.72;8.92;15;P;;34;;;;30;JORGE
1;PATROCINIO PAULISTA;101927;3;3;28/01/2023;PARANAIBA;6824;11728;1.21;0.539;02:30;3.72;226;6.3;2379;INTEGRAL;4566;SILO;57360;6.69;1030.4;12.32;8.6;15;P;;35;;;;30;JORGE
1;PATROCINIO PAULISTA;101923;1;1;28/01/2023;FAZENDA 4;26081;3725;1.21;0.536;04:00;3.51;218;6.9;2379;SEMIDESNATADO;2379;SILO;16270;6.79;1030.6;12.12;8.61;14;P;;40;;;;30;JORGE
1;PATROCINIO PAULISTA;101923;2;2;28/01/2023;FAZENDA 4;26081;3725;1.23;0.537;03:00;3.5;218;7;2379;SEMIDESNATADO;2379;SILO;16270;6.7;1031.2;12.26;8.76;16;P;;40;;;;30;JORGE
1;PATROCINIO PAULISTA;101925;1;1;28/01/2023;FAZENDA 4;26082;1443;1.27;0.536;03:40;3.64;218;7.1;2379;SEMIDESNATADO;2379;SILO;12530;6.7;1031;12.38;8.74;15;P;;37;;;;30;JORGE
1;PATROCINIO PAULISTA;101925;2;2;28/01/2023;FAZENDA 4;26082;1443;1.21;0.536;03:40;3.71;218;7;2379;INTEGRAL;2379;SILO;12530;6.8;1030.6;12.36;8.65;14;P;;34;;;;30;JORGE
1;PATROCINIO PAULISTA;101925;3;3;28/01/2023;FAZENDA 4;26082;1443;1.30;0.539;04:20;3.7;218;7.5;2379;INTEGRAL;2379;SILO;12530;6.76;1030.2;12.25;8.55;15;P;;39;;;;30;JORGE
1;PATROCINIO PAULISTA;101928;1;1;28/01/2023;TAQUARI;156630;12138;1.29;0.53;03:00;3.54;223;4.7;2379;SEMIDESNATADO;2217;SILO;60060;6.74;1031.6;12.41;8.87;15;P;N;32;;N;;30;JORGE
1;PATROCINIO PAULISTA;101928;2;2;28/01/2023;TAQUARI;156630;12138;1.23;0.537;03:00;3.57;223;4.4;2379;SEMIDESNATADO;2217;SILO;60060;6.77;1031;12.29;8.72;15;P;N;33;;N;;30;JORGE
1;PATROCINIO PAULISTA;101928;3;3;28/01/2023;TAQUARI;156630;12138;1.31;0.539;04:30;3.67;223;4.5;2379;SEMIDESNATADO;2217;SILO;60060;6.8;1031;12.41;8.14;15;P;N;34;;N;;30;JORGE
1;PATROCINIO PAULISTA;101929;1;1;28/01/2023;FAZENDA 2;26083;3239;1.25;0.538;04:00;3.29;223;5.9;2379;DESNATADO;2379;SILO;27510;6.77;1030.6;11.86;8.57;15;P;;33;;;;30;JORGE
1;PATROCINIO PAULISTA;101929;2;2;28/01/2023;FAZENDA 2;26083;3239;1.25;0.536;04:00;3.41;223;6.5;2379;SEMIDESNATADO;2379;SILO;27510;6.7;1030.8;12.05;8.64;15;P;;38;;;;30;JORGE
1;PATROCINIO PAULISTA;101929;3;3;28/01/2023;FAZENDA 2;26083;3239;1.28;0.534;04:00;3.4;223;6;2379;DESNATADO;2379;SILO;27510;6.68;1030.2;11.89;8.49;16;P;;32;;;;30;JORGE
1;PATROCINIO PAULISTA;101929;4;4;28/01/2023;FAZENDA 2;26083;3239;1.26;0.538;05:00;3.61;223;10;2379;SEMIDESNATADO;2379;SILO;27510;6.7;1030.8;12.29;8.68;15;P;;34;;;;30;JORGE
1;PATROCINIO PAULISTA;101930;1;1;28/01/2023;BENVITA COMERCIAL ABREU LIMA LTDA;34865;;1.21;0.541;00:50;3.63;127;6.6;2379;SEMIDESNATADO;2763;ORIGEM;57140;6.74;1030.6;12.27;8.64;15;P;N;33;;N;;30;JOAO VITOR, MARIANA
1;PATROCINIO PAULISTA;101930;2;2;28/01/2023;BENVITA COMERCIAL ABREU LIMA LTDA;34865;;1.20;0.538;00:50;3.5;127;6.8;2379;SEMIDESNATADO;2763;ORIGEM;57140;6.8;1030.8;12.16;8.66;16;P;N;34;;N;;30;JOAO VITOR, MARIANA
1;PATROCINIO PAULISTA;101930;3;3;28/01/2023;BENVITA COMERCIAL ABREU LIMA LTDA;34865;;1.26;0.545;00:50;3.64;127;7;2379;SEMIDESNATADO;2763;ORIGEM;57140;6.78;1030.6;12.28;8.64;15;P;N;36;;N;;30;JOAO VITOR, MARIANA
1;PATROCINIO PAULISTA;101931;1;1;28/01/2023;CAPEBE;127751;15033;1.30;0.544;03:20;3.28;223;6.8;2379;DESNATADO;1;SILO;49350;6.77;1031.8;12.15;8.87;15;P;N;39;;N;;30;JOAO VICTOR, MARIANA
1;PATROCINIO PAULISTA;101931;2;2;28/01/2023;CAPEBE;127751;15033;1.28;0.54;03:20;3.33;223;6.2;2379;DESNATADO;1;SILO;49350;6.73;1031;12.01;8.68;16;P;N;40;;N;;30;JOAO VICTOR, MARIANA
1;PATROCINIO PAULISTA;101932;1;1;28/01/2023;LATICINIOS FLEURY EIRELI;32232;12155;1.29;0.554;03:00;3.49;219;7.2;2379;SEMIDESNATADO;3971;SILO;60110;6.7;1030.2;12;8.51;16;P;N;39;;N;;30;JOAO VICTOR
1;PATROCINIO PAULISTA;101932;2;2;28/01/2023;LATICINIOS FLEURY EIRELI;32232;12155;1.23;0.551;02:30;3.8;219;6.7;2379;INTEGRAL;3971;SILO;60110;6.71;1030.6;12.47;8.67;16;P;N;39;;N;;30;JOAO VICTOR
1;PATROCINIO PAULISTA;101932;3;3;28/01/2023;LATICINIOS FLEURY EIRELI;32232;12155;1.29;0.549;02:30;3;219;7;2379;DESNATADO;3971;SILO;60110;6.74;1030.2;11.41;8.41;16;P;N;39;;N;;30;JOAO VICTOR
1;PATROCINIO PAULISTA;101933;1;1;28/01/2023;COFRUL;35159;10888;1.26;0.539;04:00;3.83;218;7.2;2379;INTEGRAL;0;SILO;53040;6.75;1031.8;12.81;8.98;16;N;N;38;;N;;30;JOAO VICTOR, MARIANA
1;PATROCINIO PAULISTA;101933;2;2;28/01/2023;COFRUL;35159;10888;1.30;0.54;04:00;3.85;218;6.7;2379;INTEGRAL;0;SILO;53040;6.7;1030.6;12.53;8.68;15;N;N;39;;N;;30;JOAO VICTOR, MARIANA
1;PATROCINIO PAULISTA;101933;3;3;28/01/2023;COFRUL;35159;10888;1.31;0.541;04:00;3.67;218;7;2379;SEMIDESNATADO;0;SILO;53040;6.73;1031.8;12.61;8.94;15;N;N;38;;N;;30;JOAO VICTOR, MARIANA
1;PATROCINIO PAULISTA;101934;1;1;28/01/2023;SACRAMENTO_FAZENDA 6;14993;2922;1.31;0.541;09:00;3.76;226;11;2379;INTEGRAL;3533;SILO;28740;6.76;1031;12.52;8.76;15;P;;40;;;;30;JOAO VICTOR, MARIANA
1;PATROCINIO PAULISTA;101934;2;2;28/01/2023;SACRAMENTO_FAZENDA 6;14993;2922;1.23;0.539;09:00;3.85;226;13.8;2379;INTEGRAL;3533;SILO;28740;6.81;1030.4;12.48;8.63;15;P;;45;;;;30;JOAO VICTOR, MARIANA
1;PATROCINIO PAULISTA;101934;3;3;28/01/2023;SACRAMENTO_FAZENDA 6;14993;2922;1.28;0.537;08:00;3.39;226;10.8;2379;DESNATADO;3533;SILO;28740;6.74;1031.2;12.13;8.74;15;P;;39;;;;30;JOAO VICTOR, MARIANA
1;PATROCINIO PAULISTA;101934;4;4;28/01/2023;SACRAMENTO_FAZENDA 6;14993;2922;1.31;0.536;08:00;3.63;226;10.8;2379;SEMIDESNATADO;3533;SILO;28740;6.78;1030.8;12.32;8.69;15;P;;43;;;;30;JOAO VICTOR, MARIANA
1;PATROCINIO PAULISTA;101934;5;5;28/01/2023;SACRAMENTO_FAZENDA 6;14993;2922;1.25;0.544;08:00;3.83;226;10.7;2379;INTEGRAL;3533;SILO;28740;6.83;1030.4;12.46;8.63;16;P;;44;;;;30;JOAO VICTOR, MARIANA
1;PATROCINIO PAULISTA;101935;1;1;28/01/2023;LATICINIOS CASCA DANTA;12734;11622;1.27;0.544;03:00;3.46;218;5.8;2379;SEMIDESNATADO;2814;SILO;56990;6.75;1031.8;12.36;8.9;15;P;N;38;;N;;30;JOAO VICTOR, MARIANA
1;PATROCINIO PAULISTA;101935;2;2;28/01/2023;LATICINIOS CASCA DANTA;12734;11622;1.22;0.54;03:00;3;218;5.4;2379;DESNATADO;2814;SILO;56990;6.77;1031.2;11.66;8.66;15;P;N;40;;N;;30;JOAO VICTOR, MARIANA
1;PATROCINIO PAULISTA;101935;3;3;28/01/2023;LATICINIOS CASCA DANTA;12734;11622;1.24;0.537;03:00;3.9;218;6.2;2379;INTEGRAL;2814;SILO;56990;6.75;1031;12.69;8.79;15;P;N;38;;N;;30;JOAO VICTOR, MARIANA
1;PATROCINIO PAULISTA;101936;1;1;28/01/2023;FRISIA COOPERATIVA AGROINDUSTRIAL;43472;10576;1.27;0.537;02:00;3.9;218;5.8;2379;INTEGRAL;1862;SILO;52460;6.73;1031.8;12.89;8.99;15;P;N;40;;N;;30;JOAO VICTOR, MARIANA
1;PATROCINIO PAULISTA;101936;2;2;28/01/2023;FRISIA COOPERATIVA AGROINDUSTRIAL;43472;10576;1.25;0.534;02:00;3.4;218;6.8;2379;DESNATADO;1862;SILO;52460;6.7;1031.8;12.29;8.89;16;P;N;41;;N;;30;JOAO VICTOR, MARIANA
1;PATROCINIO PAULISTA;101936;3;3;28/01/2023;FRISIA COOPERATIVA AGROINDUSTRIAL;43472;10576;1.23;0.541;02:00;3.17;218;6.2;2379;DESNATADO;1862;SILO;52460;6.71;1031.2;11.86;8.69;16;P;N;43;;N;;30;JOAO VICTOR, MARIANA
1;PATROCINIO PAULISTA;101937;1;1;28/01/2023;FAZENDA 3;26084;2455;1.28;0.538;04:00;3.89;223;6.6;2379;INTEGRAL;2379;SILO;15790;6.79;1030.2;12.48;8.59;15;P;;37;;;;30;JOAO VITOR
1;PATROCINIO PAULISTA;101937;2;2;28/01/2023;FAZENDA 3;26084;2455;1.28;0.539;04:00;3.75;223;6.8;2379;INTEGRAL;2379;SILO;15790;6.74;1030.6;12.41;8.66;15;P;;35;;;;30;JOAO VITOR
1;PATROCINIO PAULISTA;101937;3;3;28/01/2023;FAZENDA 3;26084;2455;1.21;0.536;04:00;3.79;223;8.6;2379;INTEGRAL;2379;SILO;15790;6.82;1030.6;12.46;8.67;15;P;;38;;;;30;JOAO VITOR
1;PATROCINIO PAULISTA;101938;1;1;28/01/2023;FAZENDA 4;26085;2397;1.21;0.544;03:00;3.31;223;9.8;2379;DESNATADO;2379;SILO;15370;6.77;1031.2;12.03;8.72;15;P;;40;;;;30;JOAO VITOR
1;PATROCINIO PAULISTA;101938;2;2;28/01/2023;FAZENDA 4;26085;2397;1.23;0.541;03:00;3.7;223;6.9;2379;INTEGRAL;2379;SILO;15370;6.82;1030.4;12.3;8.6;15;P;;40;;;;30;JOAO VITOR
1;PATROCINIO PAULISTA;101938;3;3;28/01/2023;FAZENDA 4;26085;2397;1.30;0.539;03:00;3.68;223;9.5;2379;SEMIDESNATADO;2379;SILO;15370;6.76;1030.4;12.28;8.6;15;P;;45;;;;30;JOAO VITOR
1;PATROCINIO PAULISTA;101939;1;1;28/01/2023;CASSIA_FAZENDA 5;13035;4046;1.22;0.538;05:00;3.62;223;11.5;2379;SEMIDESNATADO;0;SILO;37710;6.74;1030.6;12.25;8.63;15;P;;37;;;;30;JOAO VITOR
1;PATROCINIO PAULISTA;101939;2;2;28/01/2023;CASSIA_FAZENDA 5;13035;4046;1.30;0.539;05:00;3.48;223;10.8;2379;SEMIDESNATADO;0;SILO;37710;6.78;1031.2;12.24;8.76;15;P;;37;;;;30;JOAO VITOR
1;PATROCINIO PAULISTA;101939;3;3;28/01/2023;CASSIA_FAZENDA 5;13035;4046;1.27;0.537;05:00;3.7;223;11.5;2379;INTEGRAL;0;SILO;37710;6.79;1030.4;12.3;8.6;15;P;;36;;;;30;JOAO VITOR
1;PATROCINIO PAULISTA;101939;4;4;28/01/2023;CASSIA_FAZENDA 5;13035;4046;1.27;0.538;05:00;3.83;223;11.8;2379;INTEGRAL;0;SILO;37710;6.8;1030.2;12.41;8.58;15;P;;38;;;;30;JOAO VITOR
1;PATROCINIO PAULISTA;101939;5;5;28/01/2023;CASSIA_FAZENDA 5;13035;4046;1.26;0.542;05:00;3.76;223;11.5;2379;INTEGRAL;0;SILO;37710;6.76;1030.4;12.37;8.61;15;P;;39;;;;30;JOAO VITOR
1;PATROCINIO PAULISTA;101940;1;1;28/01/2023;IPAMERI;5282;11956;1.28;0.541;01:30;3.73;226;5.1;2379;INTEGRAL;3442;SILO;55620;6.74;1030.4;12.34;8.61;15;P;;40;;;;30;JOAO VITOR, MARIANA
1;PATROCINIO PAULISTA;101940;2;2;28/01/2023;IPAMERI;5282;11956;1.27;0.542;01:30;3.75;226;5;2379;INTEGRAL;3442;SILO;55620;6.79;1030.4;12.36;8.61;15;P;;41;;;;30;JOAO VITOR, MARIANA
1;PATROCINIO PAULISTA;101940;3;3;28/01/2023;IPAMERI;5282;11956;1.30;0.538;01:30;3.65;226;5;2379;SEMIDESNATADO;3442;SILO;55620;6.8;1030.6;12.29;8.64;15;P;;38;;;;30;JOAO VITOR, MARIANA
1;PATROCINIO PAULISTA;101941;1;1;28/01/2023;COOPERVAP;72449;11371;1.30;0.537;01:45;3.14;223;5.7;2379;DESNATADO;1590;SILO;54610;6.8;1031.4;11.88;8.74;15;P;N;39;;N;;30;JOAO VITOR, MARIANA
1;PATROCINIO PAULISTA;101941;2;2;28/01/2023;COOPERVAP;72449;11371;1.24;0.539;02:00;3.14;223;6.1;2379;DESNATADO;1590;SILO;54610;6.81;1031.4;11.88;8.74;15;P;N;39;;N;;30;JOAO VITOR, MARIANA
1;PATROCINIO PAULISTA;101941;3;3;28/01/2023;COOPERVAP;72449;11371;1.31;0.542;01:45;3.03;223;5.5;2379;DESNATADO;1590;SILO;54610;6.77;1031.8;11.85;8.82;15;P;N;30;;N;;30;JOAO VITOR, MARIANA
1;PATROCINIO PAULISTA;101942;1;1;28/01/2023;CARMO DA MATA;4023;6911;1.26;0.539;01:00;3.32;218;6;2379;DESNATADO;415;SILO;36770;6.82;1031;11.99;8.67;15;P;;40;;;;30;JOAO VITOR, MARIANA
1;PATROCINIO PAULISTA;101942;2;2;28/01/2023;CARMO DA MATA;4023;6911;1.24;0.538;03:00;3.7;218;5.9;2379;INTEGRAL;415;SILO;36770;6.76;1030.4;12.3;8.6;15;P;;39;;;;30;JOAO VITOR, MARIANA
1;PATROCINIO PAULISTA;101942;3;3;28/01/2023;CARMO DA MATA;4023;6911;1.24;0.539;03:00;3.5;218;4.4;2379;SEMIDESNATADO;415;SILO;36770;6.77;1030.8;12.16;8.66;15;P;;38;;;;30;JOAO VITOR, MARIANA
1;PATROCINIO PAULISTA;101943;1;1;28/01/2023;SOCORRO_FAZENDA 7;5043;14513;1.29;0.537;00:45;3.16;223;10;2379;DESNATADO;0;SILO;48710;6.79;1031.6;11.95;8.79;14;P;;34;;;;30;JOAO VITOR, MARIANA
1;PATROCINIO PAULISTA;101943;2;2;28/01/2023;SOCORRO_FAZENDA 7;5043;14513;1.20;0.54;01:30;3.22;223;11.5;2379;DESNATADO;0;SILO;48710;6.83;1031.4;11.97;8.75;14;P;;30;;;;30;JOAO VITOR, MARIANA
1;PATROCINIO PAULISTA;101944;1;1;28/01/2023;LATICINIOS MIMOLAC;17072;11385;1.24;0.544;02:40;3.52;225;4.5;2379;SEMIDESNATADO;1132;SILO;54800;6.8;1031;12.23;8.71;14;P;N;36;;N;;30;JOAO VITOR, MARIANA
1;PATROCINIO PAULISTA;101944;2;2;28/01/2023;LATICINIOS MIMOLAC;17072;11385;1.25;0.542;02:40;3.5;225;5.4;2379;SEMIDESNATADO;1132;SILO;54800;6.76;1031;12.21;8.71;14;P;N;35;;N;;30;JOAO VITOR, MARIANA
1;PATROCINIO PAULISTA;101944;3;3;28/01/2023;LATICINIOS MIMOLAC;17072;11385;1.27;0.545;03:10;3.6;225;5.1;2379;SEMIDESNATADO;1132;SILO;54800;6.78;1030.8;12.28;8.68;15;P;N;37;;N;;30;JOAO VITOR, MARIANA
